date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,day_of_week,month,quarter,is_weekend,cpu_usage_lag1,cpu_usage_lag3,cpu_usage_lag7,rolling_mean_7,rolling_max_7,rolling_min_7,rolling_mean_30,rolling_max_30,rolling_min_30,cpu_utilization
2023-03-18,North Europe,Storage,92,1964,220,93.2,1.02,1,5,3,1,1,53.0,60.0,68.0,70.57142857142857,94.0,53.0,75.9,98.0,53.0,0.9292929292929293
2023-03-18,North Europe,VM,92,1095,449,93.2,1.02,1,5,3,1,1,92.0,55.0,94.0,70.28571428571429,92.0,53.0,76.66666666666667,98.0,53.0,0.9292929292929293
2023-03-18,Southeast Asia,Container,97,698,353,93.2,1.02,1,5,3,1,1,92.0,53.0,62.0,75.28571428571429,97.0,53.0,77.8,98.0,53.0,0.9797979797979798
2023-03-18,West US,Storage,80,704,269,93.2,1.02,1,5,3,1,1,97.0,92.0,78.0,75.57142857142857,97.0,53.0,78.5,98.0,53.0,0.8080808080808081
2023-03-18,West US,VM,63,1131,381,93.2,1.02,1,5,3,1,1,80.0,92.0,60.0,76.0,97.0,53.0,78.43333333333334,98.0,53.0,0.6363636363636364
2023-03-18,East US,Container,56,662,419,93.2,1.02,1,5,3,1,1,63.0,97.0,55.0,76.14285714285714,97.0,53.0,78.3,98.0,53.0,0.5656565656565656
2023-03-18,East US,Storage,79,1865,419,93.2,1.02,1,5,3,1,1,56.0,80.0,53.0,79.85714285714286,97.0,56.0,77.73333333333333,98.0,53.0,0.797979797979798
2023-03-18,East US,VM,70,1425,305,93.2,1.02,1,5,3,1,1,79.0,63.0,92.0,76.71428571428571,97.0,56.0,76.86666666666666,98.0,53.0,0.7070707070707071
2023-03-18,West US,Container,93,1340,427,93.2,1.02,1,5,3,1,1,70.0,56.0,92.0,76.85714285714286,97.0,56.0,78.2,98.0,53.0,0.9393939393939394
2023-03-19,Southeast Asia,Container,50,1341,204,102.93,0.93,1,6,3,1,1,93.0,79.0,97.0,70.14285714285714,93.0,50.0,76.73333333333333,98.0,50.0,0.5050505050505051
2023-03-19,Southeast Asia,Storage,55,697,297,102.93,0.93,1,6,3,1,1,50.0,70.0,80.0,66.57142857142857,93.0,50.0,75.3,98.0,50.0,0.5555555555555556
2023-03-19,Southeast Asia,VM,98,1028,297,102.93,0.93,1,6,3,1,1,55.0,93.0,63.0,71.57142857142857,98.0,50.0,75.3,98.0,50.0,0.98989898989899
2023-03-19,North Europe,Container,90,922,285,102.93,0.93,1,6,3,1,1,98.0,50.0,56.0,76.42857142857143,98.0,50.0,76.03333333333333,98.0,50.0,0.9090909090909091
2023-03-19,North Europe,Storage,83,527,242,102.93,0.93,1,6,3,1,1,90.0,55.0,79.0,77.0,98.0,50.0,75.6,98.0,50.0,0.8383838383838383
2023-03-19,North Europe,VM,82,1092,351,102.93,0.93,1,6,3,1,1,83.0,98.0,70.0,78.71428571428571,98.0,50.0,75.5,98.0,50.0,0.8282828282828283
2023-03-19,West US,Container,91,1516,285,102.93,0.93,1,6,3,1,1,82.0,90.0,93.0,78.42857142857143,98.0,50.0,75.86666666666666,98.0,50.0,0.9191919191919192
2023-03-19,West US,VM,75,1483,360,102.93,0.93,1,6,3,1,1,91.0,83.0,50.0,82.0,98.0,55.0,75.86666666666666,98.0,50.0,0.7575757575757576
2023-03-19,East US,Container,67,1654,286,102.93,0.93,1,6,3,1,1,75.0,82.0,55.0,83.71428571428571,98.0,67.0,74.93333333333334,98.0,50.0,0.6767676767676768
2023-03-19,East US,Storage,86,813,220,102.93,0.93,1,6,3,1,1,67.0,91.0,98.0,82.0,91.0,67.0,75.96666666666667,98.0,50.0,0.8686868686868687
2023-03-19,East US,VM,93,1395,341,102.93,0.93,1,6,3,1,1,86.0,75.0,90.0,82.42857142857143,93.0,67.0,76.63333333333334,98.0,50.0,0.9393939393939394
2023-03-19,West US,Storage,99,1128,395,102.93,0.93,1,6,3,1,1,93.0,67.0,83.0,84.71428571428571,99.0,67.0,77.0,99.0,50.0,1.0
2023-03-20,North Europe,Storage,56,776,219,118.66,1.05,0,0,3,1,0,99.0,86.0,82.0,81.0,99.0,56.0,77.06666666666666,99.0,50.0,0.5656565656565656
2023-03-20,Southeast Asia,Storage,64,875,431,118.66,1.05,0,0,3,1,0,56.0,93.0,91.0,77.14285714285714,99.0,56.0,76.03333333333333,99.0,50.0,0.6464646464646465
2023-03-20,Southeast Asia,Container,70,578,413,118.66,1.05,0,0,3,1,0,64.0,99.0,75.0,76.42857142857143,99.0,56.0,76.1,99.0,50.0,0.7070707070707071
2023-03-20,North Europe,Container,75,882,267,118.66,1.05,0,0,3,1,0,70.0,56.0,67.0,77.57142857142857,99.0,56.0,75.46666666666667,99.0,50.0,0.7575757575757576
2023-03-20,North Europe,VM,98,1459,231,118.66,1.05,0,0,3,1,0,75.0,64.0,86.0,79.28571428571429,99.0,56.0,76.66666666666667,99.0,50.0,0.98989898989899
2023-03-20,Southeast Asia,VM,95,1383,413,118.66,1.05,0,0,3,1,0,98.0,70.0,93.0,79.57142857142857,99.0,56.0,77.23333333333333,99.0,50.0,0.9595959595959596
2023-03-20,West US,Storage,73,1817,258,118.66,1.05,0,0,3,1,0,95.0,75.0,99.0,75.85714285714286,98.0,56.0,77.66666666666667,99.0,50.0,0.7373737373737373
2023-03-20,West US,VM,88,1609,275,118.66,1.05,0,0,3,1,0,73.0,98.0,56.0,80.42857142857143,98.0,64.0,78.76666666666667,99.0,50.0,0.8888888888888888
2023-03-20,East US,Container,65,934,324,118.66,1.05,0,0,3,1,0,88.0,95.0,64.0,80.57142857142857,98.0,65.0,79.16666666666667,99.0,50.0,0.6565656565656566
2023-03-20,East US,Storage,51,1341,297,118.66,1.05,0,0,3,1,0,65.0,73.0,70.0,77.85714285714286,98.0,51.0,77.8,99.0,50.0,0.5151515151515151
2023-03-20,East US,VM,51,521,311,118.66,1.05,0,0,3,1,0,51.0,88.0,75.0,74.42857142857143,98.0,51.0,76.43333333333334,99.0,50.0,0.5151515151515151
2023-03-20,West US,Container,59,1110,391,118.66,1.05,0,0,3,1,0,51.0,65.0,98.0,68.85714285714286,95.0,51.0,75.16666666666667,99.0,50.0,0.5959595959595959
2023-03-21,Southeast Asia,Storage,64,737,303,88.09,1.07,0,1,3,1,0,59.0,51.0,95.0,64.42857142857143,88.0,51.0,74.63333333333334,99.0,50.0,0.6464646464646465
2023-03-21,Southeast Asia,VM,57,1066,246,88.09,1.07,0,1,3,1,0,64.0,51.0,73.0,62.142857142857146,88.0,51.0,74.43333333333334,99.0,50.0,0.5757575757575758
2023-03-21,North Europe,Container,85,984,284,88.09,1.07,0,1,3,1,0,57.0,59.0,88.0,61.714285714285715,85.0,51.0,75.4,99.0,50.0,0.8585858585858586
2023-03-21,North Europe,Storage,61,507,496,88.09,1.07,0,1,3,1,0,85.0,64.0,65.0,61.142857142857146,85.0,51.0,74.8,99.0,50.0,0.6161616161616161
2023-03-21,North Europe,VM,92,1208,466,88.09,1.07,0,1,3,1,0,61.0,57.0,51.0,67.0,92.0,51.0,75.53333333333333,99.0,50.0,0.9292929292929293
2023-03-21,Southeast Asia,Container,67,1053,467,88.09,1.07,0,1,3,1,0,92.0,85.0,51.0,69.28571428571429,92.0,57.0,74.66666666666667,99.0,50.0,0.6767676767676768
2023-03-21,West US,Storage,55,1178,478,88.09,1.07,0,1,3,1,0,67.0,61.0,59.0,68.71428571428571,92.0,55.0,74.83333333333333,99.0,51.0,0.5555555555555556
2023-03-21,West US,VM,82,1511,426,88.09,1.07,0,1,3,1,0,55.0,92.0,64.0,71.28571428571429,92.0,55.0,75.73333333333333,99.0,51.0,0.8282828282828283
2023-03-21,East US,Container,74,1777,243,88.09,1.07,0,1,3,1,0,82.0,67.0,57.0,73.71428571428571,92.0,55.0,74.93333333333334,99.0,51.0,0.7474747474747475
2023-03-21,East US,Storage,77,1549,265,88.09,1.07,0,1,3,1,0,74.0,55.0,85.0,72.57142857142857,92.0,55.0,74.5,99.0,51.0,0.7777777777777778
2023-03-21,East US,VM,77,1281,367,88.09,1.07,0,1,3,1,0,77.0,82.0,61.0,74.85714285714286,92.0,55.0,74.3,99.0,51.0,0.7777777777777778
2023-03-21,West US,Container,74,878,377,88.09,1.07,0,1,3,1,0,77.0,74.0,92.0,72.28571428571429,82.0,55.0,74.03333333333333,99.0,51.0,0.7474747474747475
2023-03-22,Southeast Asia,Container,80,746,327,90.25,1.08,0,2,3,1,0,74.0,77.0,67.0,74.14285714285714,82.0,55.0,73.66666666666667,99.0,51.0,0.8080808080808081
2023-03-22,Southeast Asia,Storage,83,1783,301,90.25,1.08,0,2,3,1,0,80.0,77.0,55.0,78.14285714285714,83.0,74.0,73.93333333333334,99.0,51.0,0.8383838383838383
2023-03-22,Southeast Asia,VM,70,1169,468,90.25,1.08,0,2,3,1,0,83.0,74.0,82.0,76.42857142857143,83.0,70.0,74.03333333333333,99.0,51.0,0.7070707070707071
2023-03-22,North Europe,Container,50,1074,308,90.25,1.08,0,2,3,1,0,70.0,80.0,74.0,73.0,83.0,50.0,72.83333333333333,99.0,50.0,0.5050505050505051
2023-03-22,North Europe,Storage,61,1313,215,90.25,1.08,0,2,3,1,0,50.0,83.0,77.0,70.71428571428571,83.0,50.0,71.76666666666667,99.0,50.0,0.6161616161616161
2023-03-22,North Europe,VM,68,1043,336,90.25,1.08,0,2,3,1,0,61.0,70.0,77.0,69.42857142857143,83.0,50.0,70.73333333333333,98.0,50.0,0.6868686868686869
2023-03-22,West US,Container,79,1465,445,90.25,1.08,0,2,3,1,0,68.0,50.0,74.0,70.14285714285714,83.0,50.0,71.5,98.0,50.0,0.797979797979798
2023-03-22,West US,VM,86,1427,375,90.25,1.08,0,2,3,1,0,79.0,61.0,80.0,71.0,86.0,50.0,72.23333333333333,98.0,50.0,0.8686868686868687
2023-03-22,East US,Container,50,1514,207,90.25,1.08,0,2,3,1,0,86.0,68.0,83.0,66.28571428571429,86.0,50.0,71.56666666666666,98.0,50.0,0.5050505050505051
2023-03-22,East US,Storage,76,539,419,90.25,1.08,0,2,3,1,0,50.0,79.0,70.0,67.14285714285714,86.0,50.0,71.6,98.0,50.0,0.7676767676767676
2023-03-22,East US,VM,51,1274,458,90.25,1.08,0,2,3,1,0,76.0,86.0,50.0,67.28571428571429,86.0,50.0,70.03333333333333,95.0,50.0,0.5151515151515151
2023-03-22,West US,Storage,92,1112,459,90.25,1.08,0,2,3,1,0,51.0,50.0,61.0,71.71428571428571,92.0,50.0,69.93333333333334,92.0,50.0,0.9292929292929293
2023-03-23,North Europe,Storage,75,1800,355,111.59,0.92,0,3,3,1,0,92.0,76.0,68.0,72.71428571428571,92.0,50.0,70.0,92.0,50.0,0.7575757575757576
2023-03-23,Southeast Asia,Container,66,1336,307,111.59,0.92,0,3,3,1,0,75.0,51.0,79.0,70.85714285714286,92.0,50.0,69.26666666666667,92.0,50.0,0.6666666666666666
2023-03-23,Southeast Asia,Storage,72,1699,349,111.59,0.92,0,3,3,1,0,66.0,92.0,86.0,68.85714285714286,92.0,50.0,69.5,92.0,50.0,0.7272727272727273
2023-03-23,Southeast Asia,VM,83,540,274,111.59,0.92,0,3,3,1,0,72.0,75.0,50.0,73.57142857142857,92.0,51.0,70.56666666666666,92.0,50.0,0.8383838383838383
2023-03-23,North Europe,Container,75,689,362,111.59,0.92,0,3,3,1,0,83.0,66.0,76.0,73.42857142857143,92.0,51.0,71.36666666666666,92.0,50.0,0.7575757575757576
2023-03-23,North Europe,VM,61,975,485,111.59,0.92,0,3,3,1,0,75.0,72.0,51.0,74.85714285714286,92.0,61.0,71.43333333333334,92.0,50.0,0.6161616161616161
2023-03-23,West US,Container,73,1749,330,111.59,0.92,0,3,3,1,0,61.0,83.0,92.0,72.14285714285714,83.0,61.0,71.73333333333333,92.0,50.0,0.7373737373737373
2023-03-23,West US,Storage,68,1900,412,111.59,0.92,0,3,3,1,0,73.0,75.0,75.0,71.14285714285714,83.0,61.0,72.1,92.0,50.0,0.6868686868686869
2023-03-23,West US,VM,77,764,333,111.59,0.92,0,3,3,1,0,68.0,61.0,66.0,72.71428571428571,83.0,61.0,71.83333333333333,92.0,50.0,0.7777777777777778
2023-03-23,East US,Container,54,726,388,111.59,0.92,0,3,3,1,0,77.0,73.0,72.0,70.14285714285714,83.0,54.0,71.6,92.0,50.0,0.5454545454545454
2023-03-23,East US,Storage,74,1429,353,111.59,0.92,0,3,3,1,0,54.0,68.0,83.0,68.85714285714286,77.0,54.0,71.0,92.0,50.0,0.7474747474747475
2023-03-23,East US,VM,76,630,395,111.59,0.92,0,3,3,1,0,74.0,77.0,75.0,69.0,77.0,54.0,71.3,92.0,50.0,0.7676767676767676
2023-03-24,Southeast Asia,Container,58,1344,406,109.63,1.04,0,4,3,1,0,76.0,54.0,61.0,68.57142857142857,77.0,54.0,71.4,92.0,50.0,0.5858585858585859
2023-03-24,Southeast Asia,Storage,95,959,238,109.63,1.04,0,4,3,1,0,58.0,74.0,73.0,71.71428571428571,95.0,54.0,71.83333333333333,95.0,50.0,0.9595959595959596
2023-03-24,Southeast Asia,VM,84,1836,316,109.63,1.04,0,4,3,1,0,95.0,76.0,68.0,74.0,95.0,54.0,72.16666666666667,95.0,50.0,0.8484848484848485
2023-03-24,North Europe,Container,64,1714,220,109.63,1.04,0,4,3,1,0,84.0,58.0,77.0,72.14285714285714,95.0,54.0,71.73333333333333,95.0,50.0,0.6464646464646465
2023-03-24,North Europe,Storage,52,1015,493,109.63,1.04,0,4,3,1,0,64.0,95.0,54.0,71.85714285714286,95.0,52.0,70.9,95.0,50.0,0.5252525252525253
2023-03-24,North Europe,VM,57,1354,327,109.63,1.04,0,4,3,1,0,52.0,84.0,74.0,69.42857142857143,95.0,52.0,70.33333333333333,95.0,50.0,0.5757575757575758
2023-03-24,West US,Storage,77,1570,400,109.63,1.04,0,4,3,1,0,57.0,64.0,76.0,69.57142857142857,95.0,52.0,70.23333333333333,95.0,50.0,0.7777777777777778
2023-03-24,West US,VM,83,1589,447,109.63,1.04,0,4,3,1,0,77.0,52.0,58.0,73.14285714285714,95.0,52.0,70.23333333333333,95.0,50.0,0.8383838383838383
2023-03-24,East US,Container,69,1392,471,109.63,1.04,0,4,3,1,0,83.0,57.0,95.0,69.42857142857143,84.0,52.0,70.2,95.0,50.0,0.696969696969697
2023-03-24,East US,Storage,76,1430,488,109.63,1.04,0,4,3,1,0,69.0,77.0,84.0,68.28571428571429,83.0,52.0,71.06666666666666,95.0,50.0,0.7676767676767676
2023-03-24,East US,VM,60,1361,470,109.63,1.04,0,4,3,1,0,76.0,83.0,64.0,67.71428571428571,83.0,52.0,71.03333333333333,95.0,50.0,0.6060606060606061
2023-03-24,West US,Container,69,623,200,109.63,1.04,0,4,3,1,0,60.0,69.0,52.0,70.14285714285714,83.0,57.0,71.06666666666666,95.0,50.0,0.696969696969697
2023-03-25,North Europe,Storage,89,1355,469,108.22,1.19,1,5,3,1,1,69.0,76.0,57.0,74.71428571428571,89.0,60.0,71.4,95.0,50.0,0.898989898989899
2023-03-25,Southeast Asia,Container,58,783,372,108.22,1.19,1,5,3,1,1,89.0,60.0,77.0,72.0,89.0,58.0,70.46666666666667,95.0,50.0,0.5858585858585859
2023-03-25,Southeast Asia,Storage,52,1949,474,108.22,1.19,1,5,3,1,1,58.0,69.0,83.0,67.57142857142857,89.0,52.0,70.53333333333333,95.0,51.0,0.5252525252525253
2023-03-25,Southeast Asia,VM,71,582,309,108.22,1.19,1,5,3,1,1,52.0,89.0,69.0,67.85714285714286,89.0,52.0,70.36666666666666,95.0,51.0,0.7171717171717171
2023-03-25,North Europe,Container,75,1113,414,108.22,1.19,1,5,3,1,1,71.0,58.0,76.0,67.71428571428571,89.0,52.0,71.16666666666667,95.0,52.0,0.7575757575757576
2023-03-25,North Europe,VM,68,1095,480,108.22,1.19,1,5,3,1,1,75.0,52.0,60.0,68.85714285714286,89.0,52.0,70.36666666666666,95.0,52.0,0.6868686868686869
2023-03-25,East US,VM,67,1638,424,108.22,1.19,1,5,3,1,1,68.0,71.0,69.0,68.57142857142857,89.0,52.0,70.1,95.0,52.0,0.6767676767676768
2023-03-25,West US,Storage,87,641,299,108.22,1.19,1,5,3,1,1,67.0,75.0,89.0,68.28571428571429,87.0,52.0,70.8,95.0,52.0,0.8787878787878788
2023-03-25,West US,VM,83,1387,245,108.22,1.19,1,5,3,1,1,87.0,68.0,58.0,71.85714285714286,87.0,52.0,71.16666666666667,95.0,52.0,0.8383838383838383
2023-03-25,East US,Container,72,1966,290,108.22,1.19,1,5,3,1,1,83.0,67.0,52.0,74.71428571428571,87.0,67.0,70.8,95.0,52.0,0.7272727272727273
2023-03-25,East US,Storage,55,1774,418,108.22,1.19,1,5,3,1,1,72.0,87.0,71.0,72.42857142857143,87.0,55.0,70.13333333333334,95.0,52.0,0.5555555555555556
2023-03-25,West US,Container,57,1201,234,108.22,1.19,1,5,3,1,1,55.0,83.0,75.0,69.85714285714286,87.0,55.0,70.0,95.0,52.0,0.5757575757575758
2023-03-26,North Europe,Storage,90,567,463,97.55,0.92,1,6,3,1,1,57.0,72.0,68.0,73.0,90.0,55.0,70.56666666666666,95.0,52.0,0.9090909090909091
2023-03-26,Southeast Asia,Storage,98,931,357,97.55,0.92,1,6,3,1,1,90.0,55.0,67.0,77.42857142857143,98.0,55.0,71.56666666666666,98.0,52.0,0.98989898989899
2023-03-26,Southeast Asia,VM,65,976,261,97.55,0.92,1,6,3,1,1,98.0,57.0,87.0,74.28571428571429,98.0,55.0,71.16666666666667,98.0,52.0,0.6565656565656566
2023-03-26,Southeast Asia,Container,61,1558,466,97.55,0.92,1,6,3,1,1,65.0,90.0,83.0,71.14285714285714,98.0,55.0,71.4,98.0,52.0,0.6161616161616161
2023-03-26,North Europe,Container,51,1650,454,97.55,0.92,1,6,3,1,1,61.0,98.0,72.0,68.14285714285714,98.0,51.0,70.63333333333334,98.0,51.0,0.5151515151515151
2023-03-26,North Europe,VM,90,833,421,97.55,0.92,1,6,3,1,1,51.0,65.0,55.0,73.14285714285714,98.0,51.0,71.1,98.0,51.0,0.9090909090909091
2023-03-26,East US,Container,87,1960,363,97.55,0.92,1,6,3,1,1,90.0,61.0,57.0,77.42857142857143,98.0,51.0,72.06666666666666,98.0,51.0,0.8787878787878788
2023-03-26,West US,Storage,58,819,360,97.55,0.92,1,6,3,1,1,87.0,51.0,90.0,72.85714285714286,98.0,51.0,70.83333333333333,98.0,51.0,0.5858585858585859
2023-03-26,West US,VM,89,964,485,97.55,0.92,1,6,3,1,1,58.0,90.0,98.0,71.57142857142857,90.0,51.0,71.0,98.0,51.0,0.898989898989899
2023-03-26,East US,Storage,68,1442,319,97.55,0.92,1,6,3,1,1,89.0,87.0,65.0,72.0,90.0,51.0,71.13333333333334,98.0,51.0,0.6868686868686869
2023-03-26,East US,VM,56,1586,272,97.55,0.92,1,6,3,1,1,68.0,58.0,61.0,71.28571428571429,90.0,51.0,71.26666666666667,98.0,51.0,0.5656565656565656
2023-03-26,West US,Container,74,1726,426,97.55,0.92,1,6,3,1,1,56.0,89.0,51.0,74.57142857142857,90.0,56.0,71.83333333333333,98.0,51.0,0.7474747474747475
2023-03-27,Southeast Asia,Container,53,1978,227,91.1,0.92,0,0,3,1,0,74.0,68.0,90.0,69.28571428571429,89.0,53.0,71.03333333333333,98.0,51.0,0.5353535353535354
2023-03-27,Southeast Asia,Storage,70,1004,356,91.1,0.92,0,0,3,1,0,53.0,56.0,87.0,66.85714285714286,89.0,53.0,70.6,98.0,51.0,0.7070707070707071
2023-03-27,Southeast Asia,VM,78,905,431,91.1,0.92,0,0,3,1,0,70.0,74.0,58.0,69.71428571428571,89.0,53.0,70.9,98.0,51.0,0.7878787878787878
2023-03-27,North Europe,Container,90,1158,225,91.1,0.92,0,0,3,1,0,78.0,53.0,89.0,69.85714285714286,90.0,53.0,71.36666666666666,98.0,51.0,0.9090909090909091
2023-03-27,North Europe,Storage,95,1058,214,91.1,0.92,0,0,3,1,0,90.0,70.0,68.0,73.71428571428571,95.0,53.0,72.53333333333333,98.0,51.0,0.9595959595959596
2023-03-27,North Europe,VM,94,842,275,91.1,0.92,0,0,3,1,0,95.0,78.0,56.0,79.14285714285714,95.0,53.0,73.36666666666666,98.0,51.0,0.9494949494949495
2023-03-27,West US,Storage,66,981,415,91.1,0.92,0,0,3,1,0,94.0,90.0,74.0,78.0,95.0,53.0,72.6,98.0,51.0,0.6666666666666666
2023-03-27,West US,VM,58,1847,234,91.1,0.92,0,0,3,1,0,66.0,95.0,53.0,78.71428571428571,95.0,58.0,72.6,98.0,51.0,0.5858585858585859
2023-03-27,East US,Container,86,1512,400,91.1,0.92,0,0,3,1,0,58.0,94.0,70.0,81.0,95.0,58.0,73.73333333333333,98.0,51.0,0.8686868686868687
2023-03-27,East US,Storage,70,1848,475,91.1,0.92,0,0,3,1,0,86.0,66.0,78.0,79.85714285714286,95.0,58.0,73.7,98.0,51.0,0.7070707070707071
2023-03-27,East US,VM,95,1992,454,91.1,0.92,0,0,3,1,0,70.0,58.0,90.0,80.57142857142857,95.0,58.0,74.36666666666666,98.0,51.0,0.9595959595959596
2023-03-27,West US,Container,81,1588,207,91.1,0.92,0,0,3,1,0,95.0,86.0,95.0,78.57142857142857,95.0,58.0,74.8,98.0,51.0,0.8181818181818182
2023-03-28,North Europe,Storage,94,1252,341,99.23,1.03,0,1,3,1,0,81.0,70.0,94.0,78.57142857142857,95.0,58.0,75.7,98.0,51.0,0.9494949494949495
2023-03-28,Southeast Asia,Container,57,1054,289,99.23,1.03,0,1,3,1,0,94.0,95.0,66.0,77.28571428571429,95.0,57.0,74.7,98.0,51.0,0.5757575757575758
2023-03-28,Southeast Asia,Storage,87,548,389,99.23,1.03,0,1,3,1,0,57.0,81.0,58.0,81.42857142857143,95.0,57.0,74.83333333333333,98.0,51.0,0.8787878787878788
2023-03-28,Southeast Asia,VM,69,1152,388,99.23,1.03,0,1,3,1,0,87.0,94.0,86.0,79.0,95.0,57.0,74.73333333333333,98.0,51.0,0.696969696969697
2023-03-28,North Europe,Container,84,1955,436,99.23,1.03,0,1,3,1,0,69.0,57.0,70.0,81.0,95.0,57.0,75.7,98.0,51.0,0.8484848484848485
2023-03-28,North Europe,VM,57,1990,292,99.23,1.03,0,1,3,1,0,84.0,87.0,95.0,75.57142857142857,94.0,57.0,75.7,98.0,51.0,0.5757575757575758
2023-03-28,East US,VM,53,1929,275,99.23,1.03,0,1,3,1,0,57.0,69.0,81.0,71.57142857142857,94.0,53.0,74.46666666666667,98.0,51.0,0.5353535353535354
2023-03-28,West US,Storage,71,1072,467,99.23,1.03,0,1,3,1,0,53.0,84.0,94.0,68.28571428571429,87.0,53.0,73.56666666666666,95.0,51.0,0.7171717171717171
2023-03-28,West US,VM,57,1610,461,99.23,1.03,0,1,3,1,0,71.0,57.0,57.0,68.28571428571429,87.0,53.0,73.3,95.0,51.0,0.5757575757575758
2023-03-28,East US,Container,73,1685,456,99.23,1.03,0,1,3,1,0,57.0,53.0,87.0,66.28571428571429,84.0,53.0,73.7,95.0,51.0,0.7373737373737373
2023-03-28,East US,Storage,94,1078,393,99.23,1.03,0,1,3,1,0,73.0,71.0,69.0,69.85714285714286,94.0,53.0,75.13333333333334,95.0,53.0,0.9494949494949495
2023-03-28,West US,Container,55,1229,482,99.23,1.03,0,1,3,1,0,94.0,57.0,84.0,65.71428571428571,94.0,53.0,73.96666666666667,95.0,53.0,0.5555555555555556
2023-03-29,North Europe,Storage,88,896,391,102.77,1.08,0,2,3,1,0,55.0,73.0,57.0,70.14285714285714,94.0,53.0,74.0,95.0,53.0,0.8888888888888888
2023-03-29,Southeast Asia,Storage,93,518,271,102.77,1.08,0,2,3,1,0,88.0,94.0,53.0,75.85714285714286,94.0,55.0,75.16666666666667,95.0,53.0,0.9393939393939394
2023-03-29,Southeast Asia,VM,95,500,367,102.77,1.08,0,2,3,1,0,93.0,55.0,71.0,79.28571428571429,95.0,55.0,75.36666666666666,95.0,53.0,0.9595959595959596
2023-03-29,North Europe,Container,60,1406,326,102.77,1.08,0,2,3,1,0,95.0,88.0,57.0,79.71428571428571,95.0,55.0,75.1,95.0,53.0,0.6060606060606061
2023-03-29,Southeast Asia,Container,57,1456,308,102.77,1.08,0,2,3,1,0,60.0,93.0,73.0,77.42857142857143,95.0,55.0,75.13333333333334,95.0,53.0,0.5757575757575758
2023-03-29,North Europe,VM,88,682,240,102.77,1.08,0,2,3,1,0,57.0,95.0,94.0,76.57142857142857,95.0,55.0,75.6,95.0,53.0,0.8888888888888888
2023-03-29,West US,VM,58,1867,236,102.77,1.08,0,2,3,1,0,88.0,60.0,55.0,77.0,95.0,57.0,75.76666666666667,95.0,53.0,0.5858585858585859
2023-03-29,West US,Storage,98,1052,216,102.77,1.08,0,2,3,1,0,58.0,57.0,88.0,78.42857142857143,98.0,57.0,76.7,98.0,53.0,0.98989898989899
2023-03-29,East US,Container,92,881,432,102.77,1.08,0,2,3,1,0,98.0,88.0,93.0,78.28571428571429,98.0,57.0,77.16666666666667,98.0,53.0,0.9292929292929293
2023-03-29,East US,Storage,98,1203,305,102.77,1.08,0,2,3,1,0,92.0,58.0,95.0,78.71428571428571,98.0,57.0,77.43333333333334,98.0,53.0,0.98989898989899
2023-03-29,East US,VM,88,840,444,102.77,1.08,0,2,3,1,0,98.0,98.0,60.0,82.71428571428571,98.0,57.0,77.2,98.0,53.0,0.8888888888888888
2023-03-29,West US,Container,73,1318,258,102.77,1.08,0,2,3,1,0,88.0,92.0,57.0,85.0,98.0,58.0,76.5,98.0,53.0,0.7373737373737373
2023-03-30,Southeast Asia,Container,64,540,457,100.13,1.15,0,3,3,1,0,73.0,98.0,88.0,81.57142857142857,98.0,58.0,76.43333333333334,98.0,53.0,0.6464646464646465
2023-03-30,Southeast Asia,Storage,98,831,442,100.13,1.15,0,3,3,1,0,64.0,88.0,58.0,87.28571428571429,98.0,64.0,77.76666666666667,98.0,53.0,0.98989898989899
2023-03-30,North Europe,Container,85,1093,346,100.13,1.15,0,3,3,1,0,98.0,73.0,98.0,85.42857142857143,98.0,64.0,77.73333333333333,98.0,53.0,0.8585858585858586
2023-03-30,North Europe,Storage,51,1847,360,100.13,1.15,0,3,3,1,0,85.0,64.0,92.0,79.57142857142857,98.0,51.0,77.1,98.0,51.0,0.5151515151515151
2023-03-30,North Europe,VM,98,1349,345,100.13,1.15,0,3,3,1,0,51.0,98.0,98.0,79.57142857142857,98.0,51.0,77.2,98.0,51.0,0.98989898989899
2023-03-30,Southeast Asia,VM,96,911,283,100.13,1.15,0,3,3,1,0,98.0,85.0,88.0,80.71428571428571,98.0,51.0,77.7,98.0,51.0,0.9696969696969697
2023-03-30,West US,Storage,76,673,357,100.13,1.15,0,3,3,1,0,96.0,51.0,73.0,81.14285714285714,98.0,51.0,77.1,98.0,51.0,0.7676767676767676
2023-03-30,West US,VM,54,1019,352,100.13,1.15,0,3,3,1,0,76.0,98.0,64.0,79.71428571428571,98.0,51.0,77.0,98.0,51.0,0.5454545454545454
2023-03-30,East US,Container,88,1487,449,100.13,1.15,0,3,3,1,0,54.0,96.0,98.0,78.28571428571429,98.0,51.0,77.03333333333333,98.0,51.0,0.8888888888888888
2023-03-30,East US,Storage,82,1824,289,100.13,1.15,0,3,3,1,0,88.0,76.0,85.0,77.85714285714286,98.0,51.0,77.46666666666667,98.0,51.0,0.8282828282828283
2023-03-30,East US,VM,61,944,439,100.13,1.15,0,3,3,1,0,82.0,54.0,51.0,79.28571428571429,98.0,54.0,76.7,98.0,51.0,0.6161616161616161
